UnixTime,Row,Segment,Timestamp,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,Participant
1680003476.5469406,39788,BlankScreen2,2023-03-28 17:07:56.546941,833.0,506.0,810.0,488.0,-1.0,-1.0,331555.291,585.5879516601562,577.1275634765625,0.5958493947982788,0.4841397404670715,0.4352779388427734,0.4837707877159118,0.0,0.0,1
1680003476.555262,39789,BlankScreen2,2023-03-28 17:07:56.555262,824.0,507.0,798.0,491.0,-1.0,-1.0,331563.612,585.7910766601562,577.1702880859375,0.5960993766784668,0.4840830266475677,0.4354190826416015,0.4837211966514587,0.0,0.0,1
1680003476.5637288,39790,BlankScreen2,2023-03-28 17:07:56.563729,-1.0,-1.0,794.0,504.0,-1.0,3.2114410400390625,331572.079,-1.0,577.238525390625,-1.0,-1.0,0.4353848397731781,0.4838286340236663,4.0,0.0,1
1680003476.5719805,39791,BlankScreen2,2023-03-28 17:07:56.571980,813.0,503.0,793.0,503.0,-1.0,-1.0,331580.33,586.0503540039064,577.2050170898438,0.5959165692329406,0.4841983914375305,0.4353716075420379,0.4837975203990936,0.0,0.0,1
1680003476.580339,39792,BlankScreen2,2023-03-28 17:07:56.580339,814.0,491.0,792.0,501.0,-1.0,-1.0,331588.688,586.1373291015625,577.2715454101562,0.5961737036705017,0.4842030107975006,0.4355150759220123,0.4838186204433441,0.0,0.0,1
1680003476.5887375,39793,BlankScreen2,2023-03-28 17:07:56.588738,802.0,482.0,791.0,504.0,3.082382202148437,3.198516845703125,331597.088,586.23291015625,577.3572998046875,0.5960811376571655,0.4841937720775604,0.4354903697967529,0.4838581979274749,0.0,0.0,1
1680003476.5969875,39794,BlankScreen2,2023-03-28 17:07:56.596988,813.0,481.0,793.0,511.0,-1.0,-1.0,331605.32200000004,586.1461181640625,577.3405151367188,0.596051514148712,0.4842930138111114,0.4355100989341735,0.4838490486145019,0.0,0.0,1
1680003476.6052537,39795,BlankScreen2,2023-03-28 17:07:56.605253,801.0,526.0,821.0,504.0,-1.0,-1.0,331613.603,586.0534057617188,577.4192504882812,0.5962331295013427,0.4842347502708435,0.4356781840324401,0.4838498532772064,0.0,0.0,1
1680003476.613695,39796,BlankScreen2,2023-03-28 17:07:56.613695,811.0,492.0,815.0,511.0,3.059661865234375,3.1807403564453125,331622.044,585.99365234375,577.513671875,0.5963032841682434,0.4843462407588958,0.4357080459594726,0.4838555753231048,0.0,0.0,1
1680003476.6219163,39797,BlankScreen2,2023-03-28 17:07:56.621916,805.0,483.0,814.0,505.0,-1.0,-1.0,331630.265,585.7763671875,577.4977416992188,0.5962481498718261,0.4843920469284057,0.4356984496116638,0.4839095473289489,0.0,0.0,1
1680003476.6302507,39798,BlankScreen2,2023-03-28 17:07:56.630251,827.0,467.0,813.0,502.0,-1.0,-1.0,331638.601,585.5922241210938,577.582763671875,0.5965251326560974,0.4844071865081787,0.4358593523502349,0.4838711619377136,0.0,0.0,1
1680003476.6385863,39799,BlankScreen2,2023-03-28 17:07:56.638587,812.0,467.0,813.0,493.0,3.0422515869140625,3.1551666259765625,331646.936,585.48291015625,577.6771240234375,0.5964834094047546,0.4844276905059814,0.4358243346214294,0.4839033484458923,0.0,0.0,1
1680003476.6469195,39800,BlankScreen2,2023-03-28 17:07:56.646919,815.0,492.0,812.0,494.0,-1.0,-1.0,331655.27,585.2435302734375,577.666259765625,0.596395194530487,0.4844304025173187,0.4358512759208679,0.4838788211345672,0.0,0.0,1
1680003476.6553707,39801,BlankScreen2,2023-03-28 17:07:56.655371,808.0,492.0,805.0,491.0,-1.0,-1.0,331663.721,585.0510864257812,577.7498779296875,0.5966159701347351,0.4843389391899108,0.4360010623931884,0.4839115440845489,0.0,0.0,1
1680003476.6636367,39802,BlankScreen2,2023-03-28 17:07:56.663637,787.0,479.0,807.0,488.0,2.951507568359375,3.2203369140625,331671.985,584.9014892578125,577.8455810546875,0.5965375304222106,0.4844085872173309,0.4360166192054748,0.4838669896125793,0.0,0.0,1
1680003476.671947,39803,BlankScreen2,2023-03-28 17:07:56.671947,796.0,482.0,806.0,483.0,-1.0,-1.0,331680.297,584.6249389648438,577.8300170898438,0.5965438485145568,0.4844370484352111,0.4359702765941619,0.483907550573349,0.0,0.0,1
1680003476.6802592,39804,BlankScreen2,2023-03-28 17:07:56.680259,800.0,476.0,808.0,514.0,-1.0,-1.0,331688.60900000005,584.4171142578125,577.911865234375,0.5968031287193298,0.4844677150249481,0.4361110031604766,0.4838749468326568,0.0,0.0,1
1680003476.6886568,39805,BlankScreen2,2023-03-28 17:07:56.688657,811.0,470.0,806.0,522.0,2.9054718017578125,3.183441162109375,331697.00600000005,584.2610473632812,578.00390625,0.5967000722885131,0.4844285547733306,0.4361254274845123,0.4838609397411346,0.0,0.0,1
1680003476.6971831,39806,BlankScreen2,2023-03-28 17:07:56.697183,801.0,461.0,806.0,522.0,-1.0,-1.0,331705.532,584.0348510742188,577.9883422851562,0.5966386198997496,0.4844569563865661,0.4360464215278625,0.483937382698059,0.0,0.0,1
1680003476.705299,39807,BlankScreen2,2023-03-28 17:07:56.705299,808.0,487.0,810.0,519.0,-1.0,-1.0,331713.64800000004,583.8499755859375,578.0694580078125,0.5968745946884155,0.4844732582569122,0.4361668825149536,0.4838866293430328,0.0,0.0,1
1680003476.7137609,39808,BlankScreen2,2023-03-28 17:07:56.713761,808.0,487.0,810.0,519.0,2.9974365234375,3.25634765625,331722.11100000003,583.7022705078125,578.1632080078125,0.5968070030212402,0.4844743907451629,0.4361419379711151,0.4839163422584533,0.0,0.0,1
1680003476.721965,39809,BlankScreen2,2023-03-28 17:07:56.721965,811.0,490.0,816.0,511.0,-1.0,-1.0,331730.314,583.44384765625,578.1456298828125,0.5967251062393188,0.4845506846904754,0.4360830783843994,0.4839812517166137,0.0,0.0,1
1680003476.7303522,39810,BlankScreen2,2023-03-28 17:07:56.730352,819.0,481.0,829.0,502.0,-1.0,-1.0,331738.703,583.2142944335938,578.2264404296875,0.5969067811965942,0.484517902135849,0.4361875057220459,0.4839539229869842,0.0,0.0,1
1680003476.7386837,39811,BlankScreen2,2023-03-28 17:07:56.738684,-1.0,-1.0,829.0,502.0,-1.0,3.21124267578125,331747.03300000005,-1.0,578.3222045898438,-1.0,-1.0,0.4361181855201721,0.4840617477893829,4.0,0.0,1
1680003476.7469015,39812,BlankScreen2,2023-03-28 17:07:56.746902,836.0,501.0,831.0,499.0,-1.0,-1.0,331755.25100000005,582.8181762695312,578.3087768554688,0.5967428684234619,0.4846492707729339,0.436057448387146,0.484124332666397,0.0,0.0,1
1680003476.7552936,39813,BlankScreen2,2023-03-28 17:07:56.755294,825.0,514.0,833.0,496.0,-1.0,-1.0,331763.644,582.6376953125,578.389892578125,0.5968751311302185,0.4845751821994781,0.4361500442028045,0.4840412437915802,0.0,0.0,1
1680003476.7635689,39814,BlankScreen2,2023-03-28 17:07:56.763569,821.0,509.0,827.0,494.0,3.036834716796875,3.1454010009765625,331771.91800000006,582.4773559570312,578.4844360351562,0.5967915058135986,0.4846560955047607,0.4360895156860351,0.4842239022254943,0.0,0.0,1
1680003476.7719529,39815,BlankScreen2,2023-03-28 17:07:56.771953,818.0,505.0,828.0,490.0,-1.0,-1.0,331780.303,582.2325439453125,578.4671630859375,0.5967064499855042,0.484693557024002,0.4360232949256897,0.4842239022254943,0.0,0.0,1
1680003476.780406,39816,BlankScreen2,2023-03-28 17:07:56.780406,805.0,525.0,818.0,503.0,-1.0,-1.0,331788.755,582.0657958984375,578.5462646484375,0.5968068838119506,0.4846478700637817,0.4361232221126556,0.484171986579895,0.0,0.0,1
1680003476.7885904,39817,BlankScreen2,2023-03-28 17:07:56.788590,809.0,520.0,815.0,528.0,3.0908203125,3.168792724609375,331796.94000000006,581.9642944335938,578.6497802734375,0.5967665910720825,0.4847790002822876,0.4361036419868469,0.4842795729637146,0.0,0.0,1
1680003476.79704,39818,BlankScreen2,2023-03-28 17:07:56.797040,800.0,518.0,815.0,528.0,-1.0,-1.0,331805.39,581.7604370117188,578.640380859375,0.5967460870742797,0.4847749173641204,0.4359989762306213,0.4842871129512786,0.0,0.0,1
1680003476.805239,39819,BlankScreen2,2023-03-28 17:07:56.805239,808.0,497.0,821.0,510.0,-1.0,-1.0,331813.588,581.6554565429688,578.72802734375,0.5968786478042603,0.4847869575023651,0.4361308813095092,0.4842829704284668,0.0,0.0,1
1680003476.8135762,39820,BlankScreen2,2023-03-28 17:07:56.813576,808.0,497.0,824.0,506.0,3.1433563232421875,3.1253204345703125,331821.927,581.6279907226562,578.8340454101562,0.5967955589294432,0.4848097562789917,0.4361111223697662,0.4843111336231231,0.0,0.0,1
1680003476.8219352,39821,BlankScreen2,2023-03-28 17:07:56.821935,812.0,499.0,830.0,507.0,-1.0,-1.0,331830.28500000003,581.5408325195312,578.8207397460938,0.5967073440551757,0.4848236143589019,0.4359617829322814,0.4843572080135345,0.0,0.0,1
1680003476.8304074,39822,BlankScreen2,2023-03-28 17:07:56.830407,835.0,495.0,836.0,510.0,-1.0,-1.0,331838.75800000003,581.566162109375,578.892578125,0.5966081023216246,0.4848515689373016,0.4358394145965576,0.4843832850456237,0.0,0.0,1
1680003476.838578,39823,BlankScreen2,2023-03-28 17:07:56.838578,835.0,495.0,866.0,497.0,3.051849365234375,3.059844970703125,331846.928,581.6539306640625,578.9679565429688,0.5961199402809143,0.484818696975708,0.4353836774826049,0.4843705892562866,0.0,0.0,1
1680003476.846907,39824,BlankScreen2,2023-03-28 17:07:56.846907,932.0,487.0,944.0,494.0,-1.0,-1.0,331855.25600000005,581.6707763671875,578.9338989257812,0.5956628322601318,0.484792560338974,0.4350708723068237,0.4843674600124359,0.0,0.0,1
1680003476.855237,39825,BlankScreen2,2023-03-28 17:07:56.855237,991.0,489.0,1026.0,475.0,-1.0,-1.0,331863.58700000006,581.79248046875,578.9955444335938,0.5956298112869262,0.4846886098384857,0.4350880682468414,0.4844091534614563,0.0,0.0,1
1680003476.863597,39826,BlankScreen2,2023-03-28 17:07:56.863597,-1.0,-1.0,1035.0,484.0,-1.0,3.08441162109375,331871.94700000004,-1.0,579.0677490234375,-1.0,-1.0,0.4350081086158752,0.4844337403774261,4.0,0.0,1
1680003476.8719409,39827,BlankScreen2,2023-03-28 17:07:56.871941,1007.0,494.0,1026.0,464.0,-1.0,-1.0,331880.291,581.97216796875,579.0185546875,0.5955777764320374,0.4847834706306457,0.4349583983421325,0.4844003915786743,0.0,0.0,1
1680003476.8802505,39828,BlankScreen2,2023-03-28 17:07:56.880250,1008.0,464.0,1014.0,463.0,-1.0,-1.0,331888.59900000005,582.1170043945312,579.046630859375,0.5956913232803344,0.4848318099975585,0.435060977935791,0.484490543603897,0.0,0.0,1
1680003476.888589,39829,BlankScreen2,2023-03-28 17:07:56.888589,-1.0,-1.0,1015.0,462.0,-1.0,3.1116180419921875,331896.938,-1.0,579.0761108398438,-1.0,-1.0,0.4349828958511352,0.4844907224178314,4.0,0.0,1
1680003476.897143,39830,BlankScreen2,2023-03-28 17:07:56.897143,1007.0,475.0,1025.0,468.0,-1.0,-1.0,331905.493,582.3532104492188,578.9910278320312,0.5955414175987243,0.4848771393299102,0.4349116086959838,0.4845314025878906,0.0,0.0,1
1680003476.905234,39831,BlankScreen2,2023-03-28 17:07:56.905234,1022.0,472.0,1029.0,473.0,-1.0,-1.0,331913.58200000005,582.5401611328125,579.0017700195312,0.5956211686134338,0.4848170280456543,0.4350435733795166,0.4845571517944335,0.0,0.0,1
1680003476.913612,39832,BlankScreen2,2023-03-28 17:07:56.913612,-1.0,-1.0,1026.0,475.0,-1.0,3.0766754150390625,331921.963,-1.0,579.0313110351562,-1.0,-1.0,0.4349561929702758,0.4845416247844696,4.0,0.0,1
1680003476.9219174,39833,BlankScreen2,2023-03-28 17:07:56.921917,1024.0,463.0,1025.0,499.0,-1.0,-1.0,331930.26800000004,582.8311767578125,578.9571533203125,0.5955185294151306,0.4849565029144287,0.4349056482315063,0.4845524728298187,0.0,0.0,1
1680003476.9302404,39834,BlankScreen2,2023-03-28 17:07:56.930240,995.0,483.0,1009.0,474.0,-1.0,-1.0,331938.59,583.0196533203125,578.9700927734375,0.5956049561500549,0.4848299622535705,0.4350358843803405,0.4845839738845825,0.0,0.0,1
1680003476.9386694,39835,BlankScreen2,2023-03-28 17:07:56.938669,-1.0,-1.0,1026.0,483.0,-1.0,3.0531463623046875,331947.02,-1.0,578.9942626953125,-1.0,-1.0,0.4349485039710998,0.4845979213714599,4.0,0.0,1
1680003476.9469297,39836,BlankScreen2,2023-03-28 17:07:56.946930,1003.0,495.0,1030.0,475.0,-1.0,-1.0,331955.28,583.3031616210938,578.8974609375,0.5954921245574951,0.4849830269813537,0.4349072575569152,0.4845636188983917,0.0,0.0,1
1680003476.9552207,39837,BlankScreen2,2023-03-28 17:07:56.955221,1010.0,488.0,1044.0,499.0,-1.0,-1.0,331963.571,583.49365234375,578.8895263671875,0.5956067442893981,0.4848562777042388,0.4350662231445312,0.4845226109027862,0.0,0.0,1
1680003476.9635508,39838,BlankScreen2,2023-03-28 17:07:56.963551,-1.0,-1.0,1044.0,499.0,-1.0,3.1040496826171875,331971.90099999995,-1.0,578.903076171875,-1.0,-1.0,0.4349682033061981,0.4846467077732086,4.0,0.0,1
1680003476.971899,39839,BlankScreen2,2023-03-28 17:07:56.971899,988.0,483.0,1012.0,460.0,-1.0,-1.0,331980.24899999995,583.7754516601562,578.803466796875,0.5954797267913818,0.4849674999713897,0.434933066368103,0.484549880027771,0.0,0.0,1
1680003476.9802978,39840,BlankScreen2,2023-03-28 17:07:56.980298,989.0,487.0,1012.0,460.0,-1.0,-1.0,331988.64800000004,583.93408203125,578.7960205078125,0.595601737499237,0.4849289059638977,0.4350533485412597,0.4846277832984924,0.0,0.0,1
1680003476.9887755,39841,BlankScreen2,2023-03-28 17:07:56.988775,-1.0,-1.0,1037.0,469.0,-1.0,2.997100830078125,331997.125,-1.0,578.7977905273438,-1.0,-1.0,0.4349969029426574,0.4845470786094665,4.0,0.0,1
1680003476.996901,39842,BlankScreen2,2023-03-28 17:07:56.996901,1001.0,484.0,1043.0,468.0,-1.0,-1.0,332005.252,584.1586303710938,578.6826782226562,0.5954751372337341,0.4849850535392761,0.4349234998226165,0.4845967590808868,0.0,0.0,1
1680003477.0052843,39843,BlankScreen2,2023-03-28 17:07:57.005284,1010.0,480.0,1039.0,471.0,-1.0,-1.0,332013.634,584.2882080078125,578.6570434570312,0.5955992937088012,0.4849368333816528,0.4350490570068359,0.4846057295799255,0.0,0.0,1
1680003477.01359,39844,BlankScreen2,2023-03-28 17:07:57.013590,-1.0,-1.0,1026.0,461.0,-1.0,3.054931640625,332021.94000000006,-1.0,578.641357421875,-1.0,-1.0,0.4349598884582519,0.4845711290836334,4.0,0.0,1
1680003477.0220983,39845,BlankScreen2,2023-03-28 17:07:57.022099,1007.0,467.0,1022.0,463.0,-1.0,-1.0,332030.449,584.462158203125,578.5234375,0.5954594612121582,0.4849537014961242,0.434908241033554,0.484559953212738,0.0,0.0,1
1680003477.0302436,39846,BlankScreen2,2023-03-28 17:07:57.030244,1019.0,454.0,1018.0,467.0,-1.0,-1.0,332038.593,584.5501098632812,578.5018920898438,0.5956253409385681,0.4849344491958618,0.4350170791149139,0.4845397174358367,0.0,0.0,1
1680003477.0385475,39847,BlankScreen2,2023-03-28 17:07:57.038548,-1.0,-1.0,1011.0,478.0,-1.0,3.1260223388671875,332046.89800000004,-1.0,578.505126953125,-1.0,-1.0,0.4349167943000793,0.4845334291458129,4.0,0.0,1
1680003477.0469134,39848,BlankScreen2,2023-03-28 17:07:57.046913,1019.0,459.0,1004.0,475.0,-1.0,-1.0,332055.26300000004,584.6544189453125,578.4064331054688,0.5953856110572814,0.4848951697349548,0.4348450601100921,0.4845263957977294,0.0,0.0,1
1680003477.0552323,39849,BlankScreen2,2023-03-28 17:07:57.055232,1004.0,475.0,1006.0,476.0,-1.0,-1.0,332063.58200000005,584.711181640625,578.4025268554688,0.595510184764862,0.4847899079322814,0.4349286556243896,0.4845066666603088,0.0,0.0,1
1680003477.0636027,39850,BlankScreen2,2023-03-28 17:07:57.063603,-1.0,-1.0,1030.0,464.0,-1.0,3.0223541259765625,332071.953,-1.0,578.4207763671875,-1.0,-1.0,0.4348149895668029,0.484527975320816,4.0,0.0,1
1680003477.0719008,39851,BlankScreen2,2023-03-28 17:07:57.071901,989.0,471.0,1033.0,489.0,-1.0,-1.0,332080.25,584.7691650390625,578.3391723632812,0.5952874422073364,0.4848682582378387,0.4347268939018249,0.4844714403152465,0.0,0.0,1
1680003477.080214,39852,BlankScreen2,2023-03-28 17:07:57.080214,990.0,469.0,1033.0,478.0,-1.0,-1.0,332088.564,584.7814331054688,578.3583374023438,0.5953369736671447,0.4847864210605621,0.434800386428833,0.4844699203968048,0.0,0.0,1
1680003477.0885837,39853,BlankScreen2,2023-03-28 17:07:57.088583,-1.0,-1.0,1021.0,485.0,-1.0,3.07440185546875,332096.929,-1.0,578.392333984375,-1.0,-1.0,0.4346828758716583,0.4845453798770904,4.0,0.0,1
1680003477.097017,39854,BlankScreen2,2023-03-28 17:07:57.097017,1006.0,487.0,1024.0,483.0,-1.0,-1.0,332105.36600000004,584.7689819335938,578.3218994140625,0.5951825976371765,0.4848833680152893,0.4345984756946563,0.4845650196075439,0.0,0.0,1
1680003477.1078317,39855,BlankScreen2,2023-03-28 17:07:57.107832,1021.0,459.0,1035.0,467.0,-1.0,-1.0,332116.18200000003,584.7787475585938,578.3504028320312,0.5953448414802551,0.4848944246768951,0.4346899986267089,0.4845795333385467,0.0,0.0,1
1680003477.11376,39856,BlankScreen2,2023-03-28 17:07:57.113760,-1.0,-1.0,1043.0,458.0,-1.0,3.071151733398437,332122.108,-1.0,578.3969116210938,-1.0,-1.0,0.4345977306365966,0.4845383167266845,4.0,0.0,1
1680003477.1218865,39857,BlankScreen2,2023-03-28 17:07:57.121886,1002.0,446.0,1035.0,449.0,-1.0,-1.0,332130.237,584.7680053710938,578.3350219726562,0.595058023929596,0.4848988056182861,0.4344553649425506,0.4846196472644805,0.0,0.0,1
1680003477.1303413,39858,BlankScreen2,2023-03-28 17:07:57.130341,991.0,461.0,1024.0,454.0,-1.0,-1.0,332138.691,584.7675170898438,578.369140625,0.595180094242096,0.4847886562347412,0.4345435500144958,0.4846189022064209,0.0,0.0,1
1680003477.1386464,39859,BlankScreen2,2023-03-28 17:07:57.138646,-1.0,-1.0,1022.0,464.0,-1.0,3.078277587890625,332146.995,-1.0,578.4181518554688,-1.0,-1.0,0.4344278573989868,0.4846277236938476,4.0,0.0,1
1680003477.1469774,39860,BlankScreen2,2023-03-28 17:07:57.146977,995.0,455.0,1027.0,472.0,-1.0,-1.0,332155.328,584.7147216796875,578.3550415039064,0.5949406027793884,0.4848967194557189,0.434325635433197,0.4846473634243011,0.0,0.0,1
1680003477.1552134,39861,BlankScreen2,2023-03-28 17:07:57.155213,984.0,465.0,1021.0,474.0,-1.0,-1.0,332163.563,584.6809692382812,578.378662109375,0.5950087308883667,0.4847683310508728,0.4344047307968139,0.4845922291278839,0.0,0.0,1
1680003477.1635556,39862,BlankScreen2,2023-03-28 17:07:57.163556,-1.0,-1.0,1013.0,474.0,-1.0,3.1491241455078125,332171.906,-1.0,578.4070434570312,-1.0,-1.0,0.4343389868736267,0.4846832156181335,4.0,0.0,1
1680003477.1720142,39863,BlankScreen2,2023-03-28 17:07:57.172014,999.0,478.0,1014.0,475.0,-1.0,-1.0,332180.36400000006,584.5467529296875,578.3180541992188,0.5948840379714965,0.4848789572715759,0.4342602491378784,0.4846490323543548,0.0,0.0,1
1680003477.1803136,39864,BlankScreen2,2023-03-28 17:07:57.180314,1006.0,465.0,1019.0,473.0,-1.0,-1.0,332188.66300000006,584.4855346679688,578.3212890625,0.5949308276176452,0.4847812354564666,0.4343766868114471,0.4846778512001037,0.0,0.0,1
1680003477.188543,39865,BlankScreen2,2023-03-28 17:07:57.188543,-1.0,-1.0,1029.0,477.0,-1.0,3.114990234375,332196.894,-1.0,578.339111328125,-1.0,-1.0,0.4342985153198242,0.4846808314323425,4.0,0.0,1
1680003477.1969292,39866,BlankScreen2,2023-03-28 17:07:57.196929,990.0,469.0,1015.0,470.0,-1.0,-1.0,332205.277,584.3253173828125,578.2427368164064,0.594849944114685,0.4848489463329315,0.4342508912086486,0.4846572279930114,0.0,0.0,1
1680003477.2053266,39867,BlankScreen2,2023-03-28 17:07:57.205327,998.0,463.0,1018.0,469.0,-1.0,-1.0,332213.676,584.265625,578.23681640625,0.5950758457183837,0.4849175512790679,0.4343733787536621,0.4846920073032379,0.0,0.0,1
1680003477.213572,39868,BlankScreen2,2023-03-28 17:07:57.213572,-1.0,-1.0,1019.0,481.0,-1.0,3.19451904296875,332221.922,-1.0,578.2471923828125,-1.0,-1.0,0.4343079924583435,0.4845910966396331,4.0,0.0,1
1680003477.22188,39869,BlankScreen2,2023-03-28 17:07:57.221880,1017.0,466.0,1021.0,486.0,-1.0,-1.0,332230.22900000005,584.1583862304688,578.1522216796875,0.5948983430862426,0.4849046170711517,0.4342679679393768,0.4846729040145874,0.0,0.0,1
1680003477.2303586,39870,BlankScreen2,2023-03-28 17:07:57.230359,1002.0,489.0,1027.0,486.0,-1.0,-1.0,332238.70900000003,584.137939453125,578.1537475585938,0.5949506759643554,0.4847813546657562,0.4344002604484558,0.4846720099449157,0.0,0.0,1
1680003477.238551,39871,BlankScreen2,2023-03-28 17:07:57.238551,-1.0,-1.0,1024.0,490.0,-1.0,3.139739990234375,332246.9,-1.0,578.1754150390625,-1.0,-1.0,0.4343317151069641,0.4845644533634185,4.0,0.0,1
1680003477.247009,39872,BlankScreen2,2023-03-28 17:07:57.247009,982.0,460.0,1024.0,485.0,-1.0,-1.0,332255.35900000005,584.0811767578125,578.0984497070312,0.5949221849441528,0.4848996102809906,0.4342995882034301,0.4846490621566772,0.0,0.0,1
1680003477.2552545,39873,BlankScreen2,2023-03-28 17:07:57.255254,971.0,456.0,1013.0,492.0,-1.0,-1.0,332263.60400000005,584.084228515625,578.1229858398438,0.5949932336807251,0.4847504198551178,0.4344271421432495,0.4845757484436035,0.0,0.0,1
1680003477.2635608,39874,BlankScreen2,2023-03-28 17:07:57.263561,-1.0,-1.0,1014.0,492.0,-1.0,3.162139892578125,332271.911,-1.0,578.1646118164064,-1.0,-1.0,0.4343388378620147,0.4845372438430786,4.0,0.0,1
1680003477.2720692,39875,BlankScreen2,2023-03-28 17:07:57.272069,981.0,472.0,1013.0,486.0,-1.0,-1.0,332280.42000000004,584.0880737304688,578.1046142578125,0.5949476361274719,0.4848461747169494,0.4343326985836029,0.4845791161060333,0.0,0.0,1
1680003477.2802267,39876,BlankScreen2,2023-03-28 17:07:57.280227,996.0,466.0,1009.0,491.0,-1.0,-1.0,332288.576,584.1524658203125,578.1337890625,0.5950464606285095,0.4847469329833984,0.4344547688961029,0.4845085442066192,0.0,0.0,1
1680003477.2885356,39877,BlankScreen2,2023-03-28 17:07:57.288536,-1.0,-1.0,1005.0,491.0,-1.0,3.2158966064453125,332296.88600000006,-1.0,578.1793212890625,-1.0,-1.0,0.4343988299369812,0.4845535159111022,4.0,0.0,1
1680003477.2979584,39878,BlankScreen2,2023-03-28 17:07:57.297958,989.0,464.0,1000.0,494.0,-1.0,-1.0,332306.30500000005,584.3151245117188,578.1203002929688,0.5949571728706359,0.4848021864891052,0.4343692064285278,0.4844958484172821,0.0,0.0,1
1680003477.3053198,39879,BlankScreen2,2023-03-28 17:07:57.305320,978.0,470.0,999.0,491.0,-1.0,-1.0,332313.649,584.4642333984375,578.1561279296875,0.5950762033462524,0.4847040176391601,0.434509664773941,0.4844944477081298,0.0,0.0,1
1680003477.3136897,39880,BlankScreen2,2023-03-28 17:07:57.313689,-1.0,-1.0,1009.0,484.0,-1.0,3.182769775390625,332322.04000000004,-1.0,578.203857421875,-1.0,-1.0,0.4344511330127716,0.4844396710395813,4.0,0.0,1
1680003477.3218708,39881,BlankScreen2,2023-03-28 17:07:57.321871,974.0,464.0,1015.0,481.0,-1.0,-1.0,332330.22,584.7649536132812,578.1407470703125,0.5949532985687255,0.4847995936870575,0.434401512145996,0.4844377040863037,0.0,0.0,1
1680003477.330181,39882,BlankScreen2,2023-03-28 17:07:57.330181,994.0,454.0,1016.0,475.0,-1.0,-1.0,332338.531,584.9556274414064,578.1715087890625,0.5951278805732727,0.4847362339496612,0.4345299899578094,0.4844023883342742,0.0,0.0,1
1680003477.3385985,39883,BlankScreen2,2023-03-28 17:07:57.338598,-1.0,-1.0,1016.0,479.0,-1.0,3.1207275390625,332346.948,-1.0,578.212158203125,-1.0,-1.0,0.4343855082988739,0.4844462871551513,4.0,0.0,1
1680003477.347075,39884,BlankScreen2,2023-03-28 17:07:57.347075,1047.0,482.0,1038.0,484.0,-1.0,-1.0,332355.422,585.303466796875,578.1390380859375,0.5945452451705932,0.4848459064960479,0.4341102540493011,0.4844767153263092,0.0,0.0,1
1680003477.3551834,39885,BlankScreen2,2023-03-28 17:07:57.355183,1097.0,502.0,1080.0,493.0,-1.0,-1.0,332363.534,585.4872436523438,578.1600341796875,0.5944089889526367,0.4847773909568786,0.4339904189109802,0.4844731092453002,0.0,0.0,1
1680003477.363557,39886,BlankScreen2,2023-03-28 17:07:57.363557,1108.0,501.0,1120.0,488.0,3.01776123046875,3.0903778076171875,332371.907,585.6913452148438,578.1987915039064,0.5942289233207702,0.4848765432834625,0.4337871968746185,0.4845116138458252,0.0,0.0,1
1680003477.3718574,39887,BlankScreen2,2023-03-28 17:07:57.371857,1108.0,482.0,1146.0,485.0,-1.0,-1.0,332380.208,585.7868041992188,578.1326904296875,0.5939863324165344,0.4847308993339538,0.4337325692176818,0.48448446393013,0.0,0.0,1
1680003477.3803048,39888,BlankScreen2,2023-03-28 17:07:57.380305,1105.0,487.0,1142.0,478.0,-1.0,-1.0,332388.654,585.9530029296875,578.16064453125,0.5941695570945739,0.4847460985183715,0.4338286221027374,0.4845085442066192,0.0,0.0,1
1680003477.3893547,39889,BlankScreen2,2023-03-28 17:07:57.389355,1149.0,553.0,1139.0,484.0,3.467041015625,3.139984130859375,332397.703,586.1327514648438,578.193359375,0.594128906726837,0.4848904013633728,0.4336636662483215,0.4844884574413299,0.0,0.0,1
1680003477.396979,39890,BlankScreen2,2023-03-28 17:07:57.396979,1155.0,571.0,1130.0,484.0,-1.0,-1.0,332405.33,586.1793212890625,578.115234375,0.5939558744430542,0.4848654866218566,0.4335952699184417,0.4845178127288818,0.0,0.0,1
1680003477.4052236,39891,BlankScreen2,2023-03-28 17:07:57.405224,1122.0,478.0,1129.0,497.0,-1.0,-1.0,332413.573,586.2702026367188,578.1258544921875,0.5941149592399597,0.4848578572273254,0.4336561262607574,0.4844589233398437,0.0,0.0,1
1680003477.4135847,39892,BlankScreen2,2023-03-28 17:07:57.413585,1116.0,485.0,1121.0,507.0,3.052398681640625,3.232025146484375,332421.93500000006,586.2899169921875,578.1517944335938,0.5939099788665771,0.4848520457744598,0.4334675371646881,0.4845345020294189,0.0,0.0,1
1680003477.421878,39893,BlankScreen2,2023-03-28 17:07:57.421878,1123.0,480.0,1125.0,501.0,-1.0,-1.0,332430.227,586.133544921875,578.0664672851562,0.5937414169311523,0.4848218560218811,0.4333817362785339,0.4845319092273712,0.0,0.0,1
